event_id,event_title,event_description,event_link,category_ids,category_titles,occurrence_date,occurrence_type,longitude,latitude,year,month,day,region,country,continent
EONET_7685,"Mtn Village Dump Wildfire, Kusilvak, Alaska",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7685,wildfires,Wildfires,2024-06-01 02:27:00+00:00,Point,-163.753967,62.11119,2024,6,1,Alaska,United States,North America
EONET_7693,"Gardner Gulch Wildfire, El Paso, Colorado",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7693,wildfires,Wildfires,2024-05-31 21:42:00+00:00,Point,-104.8922,38.8182,2024,5,31,Colorado,United States,North America
EONET_7696,"LETSOM MT. Wildfire, Lane, Oregon",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7696,wildfires,Wildfires,2024-05-31 20:41:00+00:00,Point,-123.4691667,43.90805556,2024,5,31,Oregon,United States,North America
EONET_7721,"Scrambler Wildfire, Oconto, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7721,wildfires,Wildfires,2024-05-31 15:06:00+00:00,Point,-88.44893,44.92746,2024,5,31,Wisconsin,United States,North America
EONET_7725,"Sulfur Wildfire, Monroe, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7725,wildfires,Wildfires,2024-05-31 13:13:00+00:00,Point,-90.67529,43.93207,2024,5,31,Wisconsin,United States,North America
EONET_7729,"Jackman Wildfire, Bayfield, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7729,wildfires,Wildfires,2024-05-31 11:52:00+00:00,Point,-91.37752,46.5665,2024,5,31,Wisconsin,United States,North America
EONET_7731,"Mill Dam Wildfire, Marion, Florida",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7731,wildfires,Wildfires,2024-05-31 08:09:00+00:00,Point,-81.838,29.188333,2024,5,31,Florida,United States,North America
EONET_7735,"CORNER Wildfire, Tulare, California",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7735,wildfires,Wildfires,2024-05-30 22:04:00+00:00,Point,-118.827696,36.015667,2024,5,30,California,United States,North America
EONET_7739,"REST HAVEN Wildfire, Yakima, Washington",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7739,wildfires,Wildfires,2024-05-30 21:27:00+00:00,Point,-120.484394,46.618872,2024,5,30,Washington,United States,North America
EONET_7743,"Tarzan Wildfire, Gila, Arizona",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7743,wildfires,Wildfires,2024-05-30 20:01:00+00:00,Point,-110.61,33.3622,2024,5,30,Arizona,United States,North America
EONET_6651,Wildfire in Mexico 1019808,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6651,wildfires,Wildfires,2024-05-30 19:00:00+00:00,Point,-108.82495967429615,28.233787554897106,2024,5,30,Sonora,Mexico,North America
EONET_6662,Wildfire in Russian Federation 1019819,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6662,wildfires,Wildfires,2024-05-30 19:00:00+00:00,Point,124.10128911457812,55.01249279881896,2024,5,30,Amur,Russian Federation,Asia
EONET_6665,Wildfire in Brazil 1019822,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6665,wildfires,Wildfires,2024-05-30 19:00:00+00:00,Point,-57.18437845583988,-17.28776176771701,2024,5,30,Santa Cruz,"Bolivia, Plurinational State of",South America
EONET_7747,"Alvon Wildfire, Greenbrier, West Virginia",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7747,wildfires,Wildfires,2024-05-30 18:21:00+00:00,Point,-80.205683,37.921192,2024,5,30,West Virginia,United States,North America
EONET_7750,"128 Wildfire, Waushara, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7750,wildfires,Wildfires,2024-05-30 17:57:00+00:00,Point,-89.53214,44.09012,2024,5,30,Wisconsin,United States,North America
EONET_7753,"407 Wildfire, Collier, Florida",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7753,wildfires,Wildfires,2024-05-30 17:25:00+00:00,Point,-80.89175,25.9258,2024,5,30,Florida,United States,North America
EONET_7755,"CANAL Wildfire, Madera, California",Madera Acres,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7755,wildfires,Wildfires,2024-05-30 16:33:00+00:00,Point,-119.97038,37.07259,2024,5,30,California,United States,North America
EONET_7756,"Pink Peony Wildfire, Langlade, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7756,wildfires,Wildfires,2024-05-30 16:17:00+00:00,Point,-88.77384,45.13907,2024,5,30,Wisconsin,United States,North America
EONET_7763,"STARR ROAD Wildfire, Okanogan, Washington",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7763,wildfires,Wildfires,2024-05-30 15:09:00+00:00,Point,-119.884521,48.02657,2024,5,30,Washington,United States,North America
EONET_7780,"China Wildfire, Baker, Oregon",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7780,wildfires,Wildfires,2024-05-29 22:14:00+00:00,Point,-118.1877,44.578883,2024,5,29,Oregon,United States,North America
EONET_6652,Wildfire in Russian Federation 1019809,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6652,wildfires,Wildfires,2024-05-28 19:00:00+00:00,Point,120.6966930486266,55.661517248377486,2024,5,28,Transbaikal Territory,Russian Federation,Asia
EONET_7824,"Posted Wildfire, Oneida, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7824,wildfires,Wildfires,2024-05-28 13:38:00+00:00,Point,-89.3302,45.8656,2024,5,28,Wisconsin,United States,North America
EONET_7825,"Pollen Wildfire, Oneida, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7825,wildfires,Wildfires,2024-05-28 13:35:00+00:00,Point,-89.3094,45.8867,2024,5,28,Wisconsin,United States,North America
EONET_7833,"Southbound #2 Wildfire, Douglas, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7833,wildfires,Wildfires,2024-05-28 11:06:00+00:00,Point,-91.93065,46.60237,2024,5,28,Wisconsin,United States,North America
EONET_7834,"Southbound #1 Wildfire, Douglas, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7834,wildfires,Wildfires,2024-05-28 11:03:00+00:00,Point,-91.93065,46.60237,2024,5,28,Wisconsin,United States,North America
EONET_7835,"Rice Bay Wildfire, Vilas, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7835,wildfires,Wildfires,2024-05-28 11:01:00+00:00,Point,-89.7897,46.1266,2024,5,28,Wisconsin,United States,North America
EONET_7837,"Peaceful Waters Wildfire, Washburn, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7837,wildfires,Wildfires,2024-05-28 10:59:00+00:00,Point,-92.00624,46.06705,2024,5,28,Wisconsin,United States,North America
EONET_7838,"Big Bend Wildfire, Burnett, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7838,wildfires,Wildfires,2024-05-28 10:50:00+00:00,Point,-92.30564,45.96995,2024,5,28,Wisconsin,United States,North America
EONET_7839,"Popple Fuzz 2 Wildfire, Burnett, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7839,wildfires,Wildfires,2024-05-28 10:49:00+00:00,Point,-92.40662,45.87962,2024,5,28,Wisconsin,United States,North America
EONET_7840,"Fridge Fire Wildfire, Douglas, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7840,wildfires,Wildfires,2024-05-28 10:47:00+00:00,Point,-91.7251,46.2226,2024,5,28,Wisconsin,United States,North America
EONET_6653,Wildfire in Bolivia 1019810,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6653,wildfires,Wildfires,2024-05-27 19:00:00+00:00,Point,-60.61688015436355,-15.837595514842604,2024,5,27,Santa Cruz,"Bolivia, Plurinational State of",South America
EONET_7882,"Atchuelinguk Wildfire, Kusilvak, Alaska",Just east of Naeethin River and Atchuelinguk River Confluence,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7882,wildfires,Wildfires,2024-05-26 12:26:00+00:00,Point,-162.04,62.35,2024,5,26,Alaska,United States,North America
EONET_7886,"Pine Point Wildfire, Lincoln, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7886,wildfires,Wildfires,2024-05-25 19:48:00+00:00,Point,-89.6386,45.4847,2024,5,25,Wisconsin,United States,North America
EONET_7904,"Upper Bear Wildfire, Greenlee, Arizona",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7904,wildfires,Wildfires,2024-05-24 16:48:00+00:00,Point,-109.390167,33.568,2024,5,24,Arizona,United States,North America
EONET_7906,"20th ave Wildfire, Marquette, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7906,wildfires,Wildfires,2024-05-24 14:15:00+00:00,Point,-89.2186,43.94386,2024,5,24,Wisconsin,United States,North America
EONET_8696,"Two Calf Rx Wildfire, Fergus, Montana",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8696,wildfires,Wildfires,2024-05-24 14:12:00+00:00,Point,-108.900717,47.625617,2024,5,24,Montana,United States,North America
EONET_7908,"East Fence Wildfire, Vilas, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7908,wildfires,Wildfires,2024-05-24 13:50:00+00:00,Point,-89.81415,45.93689,2024,5,24,Wisconsin,United States,North America
EONET_7909,"Popple Fuzz Wildfire, Burnett, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7909,wildfires,Wildfires,2024-05-24 13:04:00+00:00,Point,-92.1713,45.96021,2024,5,24,Wisconsin,United States,North America
EONET_7916,"SHOOTER Wildfire, Pima, Arizona",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7916,wildfires,Wildfires,2024-05-23 18:02:00+00:00,Point,-110.666828,32.247434,2024,5,23,Arizona,United States,North America
EONET_6636,Wildfire in Russian Federation 1019796,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6636,wildfires,Wildfires,2024-05-22 19:00:00+00:00,Point,115.24246554767954,56.28980608913218,2024,5,22,Respublika Buryatiya,Russian Federation,Asia
EONET_7929,"Chitty Wildfire, Greenlee, Arizona",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7929,wildfires,Wildfires,2024-05-22 15:38:00+00:00,Point,-109.37915,33.57065,2024,5,22,Arizona,United States,North America
EONET_7934,"PEG LEG Wildfire, Pinal, Arizona",PEG LEG WELL,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7934,wildfires,Wildfires,2024-05-22 10:37:00+00:00,Point,-111.077506,33.074101,2024,5,22,Arizona,United States,North America
EONET_7936,"Sanderson Creek Coal Seam Wildfire, Denali, Alaska",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7936,wildfires,Wildfires,2024-05-21 23:24:00+00:00,Point,-148.708183,63.919483,2024,5,21,Alaska,United States,North America
EONET_6637,Wildfire in Russian Federation 1019797,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_6637,wildfires,Wildfires,2024-05-21 19:00:00+00:00,Point,116.22810877594468,54.44795607192798,2024,5,21,Transbaikal Territory,Russian Federation,Asia
EONET_8546,"VALLEY Wildfire, Modoc, California",JESS VALLEY RANCH AND COMITTEE,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8546,wildfires,Wildfires,2024-05-21 16:33:00+00:00,Point,-120.31,41.2449,2024,5,21,California,United States,North America
EONET_8789,"RX WINN C76-77 Wildfire, Winn, Louisiana",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8789,wildfires,Wildfires,2024-05-21 09:39:00+00:00,Point,-92.819167,31.8225,2024,5,21,Louisiana,United States,North America
EONET_7964,"Skull Fire Wildfire, Columbia, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7964,wildfires,Wildfires,2024-05-20 13:30:00+00:00,Point,-89.41511,43.52037,2024,5,20,Wisconsin,United States,North America
EONET_7968,"Zirconium Wildfire, Monroe, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7968,wildfires,Wildfires,2024-05-20 08:46:00+00:00,Point,-90.44669,44.08636,2024,5,20,Wisconsin,United States,North America
EONET_7969,"Shutdown Wildfire, Juneau, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7969,wildfires,Wildfires,2024-05-20 08:43:00+00:00,Point,-90.04768,44.0274,2024,5,20,Wisconsin,United States,North America
EONET_7976,"Indios Wildfire, Rio Arriba, New Mexico","Approximately 7 miles north of Coyote, NM",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7976,wildfires,Wildfires,2024-05-19 19:04:00+00:00,Point,-106.701333,36.286833,2024,5,19,New Mexico,United States,North America
EONET_7977,"Drive By Wildfire, Lincoln, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7977,wildfires,Wildfires,2024-05-19 16:26:00+00:00,Point,-89.646,45.17314,2024,5,19,Wisconsin,United States,North America
EONET_7987,"SOY - Wilhoit Wildfire, Yavapai, Arizona",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7987,wildfires,Wildfires,2024-05-18 17:54:00+00:00,Point,-112.58684,34.425859,2024,5,18,Arizona,United States,North America
EONET_7989,"Pelican Hills Wildfire, Oneida, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7989,wildfires,Wildfires,2024-05-18 14:40:00+00:00,Point,-89.21769,45.48661,2024,5,18,Wisconsin,United States,North America
EONET_7992,"Sumac Wildfire, Oconto, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7992,wildfires,Wildfires,2024-05-18 12:10:00+00:00,Point,-88.41506,45.12345,2024,5,18,Wisconsin,United States,North America
EONET_7993,"23 South Wildfire, Marquette, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_7993,wildfires,Wildfires,2024-05-18 12:00:00+00:00,Point,-89.43764,43.78998,2024,5,18,Wisconsin,United States,North America
EONET_8001,"Fawn Wildfire, Marquette, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8001,wildfires,Wildfires,2024-05-17 16:55:00+00:00,Point,-89.56022,43.81151,2024,5,17,Wisconsin,United States,North America
EONET_8004,"Co Rd Y Wildfire, Marquette, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8004,wildfires,Wildfires,2024-05-17 15:32:00+00:00,Point,-89.34412,43.83121,2024,5,17,Wisconsin,United States,North America
EONET_8014,"Gale Dr Wildfire, Marquette, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8014,wildfires,Wildfires,2024-05-16 18:34:00+00:00,Point,-89.50894,43.72627,2024,5,16,Wisconsin,United States,North America
EONET_8015,"Rainbows Wildfire, Columbia, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8015,wildfires,Wildfires,2024-05-16 17:19:00+00:00,Point,-89.0528,43.41412,2024,5,16,Wisconsin,United States,North America
EONET_8030,"Chicken Wildfire, Utah, Utah",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8030,wildfires,Wildfires,2024-05-15 16:38:00+00:00,Point,-111.80401,40.039861,2024,5,15,Utah,United States,North America
EONET_8031,"Hwy 3 Wildfire, Lake, Minnesota",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8031,wildfires,Wildfires,2024-05-15 15:50:00+00:00,Point,-91.63546,47.05187,2024,5,15,Minnesota,United States,North America
EONET_8034,"Drag Wildfire, Vilas, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8034,wildfires,Wildfires,2024-05-15 14:32:00+00:00,Point,-89.3358,46.04036,2024,5,15,Wisconsin,United States,North America
EONET_8036,"Minonk Wildfire, Vilas, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8036,wildfires,Wildfires,2024-05-15 13:56:00+00:00,Point,-89.77166,46.24502,2024,5,15,Michigan,United States,North America
EONET_8042,"Spruce Creek Wildfire, Montezuma, Colorado","12 miles north east of Dolores, CO and 10 miles north of Mancos, CO.",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8042,wildfires,Wildfires,2024-05-14 18:56:00+00:00,Point,-108.341806,37.560778,2024,5,14,Colorado,United States,North America
EONET_8044,"Highway O Wildfire, Oneida, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8044,wildfires,Wildfires,2024-05-14 15:47:00+00:00,Point,-89.43543,45.89794,2024,5,14,Wisconsin,United States,North America
EONET_8045,"Ridgeway Wildfire, Oneida, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8045,wildfires,Wildfires,2024-05-14 14:14:00+00:00,Point,-89.49581,45.79809,2024,5,14,Wisconsin,United States,North America
EONET_8693,"Meadows RX Wildfire, Wilkin, Minnesota",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8693,wildfires,Wildfires,2024-05-14 08:32:00+00:00,Point,-96.516667,46.457778,2024,5,14,Minnesota,United States,North America
EONET_8051,"REAY Wildfire, Graham, Arizona",GILA RIVER BED,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8051,wildfires,Wildfires,2024-05-13 19:58:00+00:00,Point,-109.8,32.896,2024,5,13,Arizona,United States,North America
EONET_8052,"Wolf Wildfire, Sawyer, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8052,wildfires,Wildfires,2024-05-13 19:44:00+00:00,Point,-91.48288,45.93973,2024,5,13,Wisconsin,United States,North America
EONET_8055,"Saari Wildfire, Price, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8055,wildfires,Wildfires,2024-05-13 16:40:00+00:00,Point,-90.28418,45.38623,2024,5,13,Wisconsin,United States,North America
EONET_8060,"Compton Wildfire, Bayfield, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8060,wildfires,Wildfires,2024-05-13 13:56:00+00:00,Point,-90.82506,46.87233,2024,5,13,Wisconsin,United States,North America
EONET_8064,"Birch Circle Wildfire, Rusk, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8064,wildfires,Wildfires,2024-05-13 11:11:00+00:00,Point,-91.18655,45.41304,2024,5,13,Wisconsin,United States,North America
EONET_8070,"Big Sand Wildfire, Cass, Minnesota",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8070,wildfires,Wildfires,2024-05-12 17:09:00+00:00,Point,-93.924566,47.072972,2024,5,12,Minnesota,United States,North America
EONET_8071,"Rd 54 Wildfire, St. Louis, Minnesota",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8071,wildfires,Wildfires,2024-05-12 16:35:00+00:00,Point,-92.253171,47.503823,2024,5,12,Minnesota,United States,North America
EONET_8073,"Grace Wildfire, St. Louis, Minnesota",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8073,wildfires,Wildfires,2024-05-12 16:08:00+00:00,Point,-92.89346,47.453577,2024,5,12,Minnesota,United States,North America
EONET_8074,"Redwood Wildfire, St. Louis, Minnesota",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8074,wildfires,Wildfires,2024-05-12 15:59:00+00:00,Point,-92.543592,47.593117,2024,5,12,Minnesota,United States,North America
EONET_8075,"Moose Lake Wildfire, Sawyer, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8075,wildfires,Wildfires,2024-05-12 15:51:00+00:00,Point,-91.06855,46.023333,2024,5,12,Wisconsin,United States,North America
EONET_8697,"Chiminea RX Wildfire, Catron, New Mexico",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8697,wildfires,Wildfires,2024-05-12 15:26:00+00:00,Point,-108.4065,34.0901,2024,5,12,New Mexico,United States,North America
EONET_8076,"Intersection Wildfire, St. Louis, Minnesota",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8076,wildfires,Wildfires,2024-05-12 15:25:00+00:00,Point,-92.957726,47.414131,2024,5,12,Minnesota,United States,North America
EONET_8094,"TRAINING 3 Wildfire, Fresno, California",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8094,wildfires,Wildfires,2024-05-09 19:45:00+00:00,Point,-119.767456,35.278698,2024,5,9,California,United States,North America
EONET_8097,"Galena Dump Wildfire, Yukon-Koyukuk, Alaska",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8097,wildfires,Wildfires,2024-05-08 21:14:00+00:00,Point,-156.73,64.7,2024,5,8,Alaska,United States,North America
EONET_9215,"Esquibel RX Wildfire, Rio Arriba, New Mexico",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_9215,wildfires,Wildfires,2024-05-08 18:53:00+00:00,Point,-106.04545,36.684717,2024,5,8,Colorado,United States,North America
EONET_8550,"Flying Bucket Wildfire, Maricopa, Arizona","5 miles South of Mobile, Arizona",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8550,wildfires,Wildfires,2024-05-06 20:09:00+00:00,Point,-112.271667,32.996667,2024,5,6,Arizona,United States,North America
EONET_8120,"844 Wildfire, McKenzie, North Dakota",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8120,wildfires,Wildfires,2024-05-05 11:50:00+00:00,Point,-103.736997,47.633879,2024,5,5,Montana,United States,North America
EONET_8121,"Icy Bay Wildfire, Yakutat, Alaska",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8121,wildfires,Wildfires,2024-05-04 20:26:00+00:00,Point,-141.66544,59.969476,2024,5,4,Alaska,United States,North America
EONET_8698,"NW Sands Block J RX Wildfire, Bayfield, Wisconsin",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8698,wildfires,Wildfires,2024-05-03 12:26:00+00:00,Point,-91.299483,46.652033,2024,5,3,Wisconsin,United States,North America
EONET_8135,"Miller Wildfire, Pinal, Arizona",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8135,wildfires,Wildfires,2024-05-01 16:07:00+00:00,Point,-112.051642,32.901733,2024,5,1,Arizona,United States,North America
EONET_8409,"County Line Wildfire Wildfire, Camden, New Jersey","Wharton State Forest, area of Jackson road and 5 mile Crossing road",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8409,wildfires,Wildfires,2024-04-24 11:37:00+00:00,Point,-74.80866,39.73991,2024,4,24,New Jersey,United States,North America
EONET_8788,"RX CALE C-80 Wildfire, Rapides, Louisiana",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8788,wildfires,Wildfires,2024-04-23 12:19:00+00:00,Point,-92.6282,31.0266,2024,4,23,Louisiana,United States,North America
EONET_9226,"Montoya RX Wildfire, Rio Arriba, New Mexico",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_9226,wildfires,Wildfires,2024-04-23 11:02:00+00:00,Point,-106.414217,36.486283,2024,4,23,New Mexico,United States,North America
EONET_8551,"Little Yamsay Wildfire, Klamath, Oregon",25 Miles South East from Chemult,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8551,wildfires,Wildfires,2024-04-20 23:42:00+00:00,Point,-121.445567,43.045373,2024,4,20,Oregon,United States,North America
EONET_8785,"RX WEST LOWMAN Wildfire, Boise, Idaho",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8785,wildfires,Wildfires,2024-04-18 15:54:00+00:00,Point,-115.5997,44.08256,2024,4,18,Idaho,United States,North America
EONET_8677,"ANF Boykin Spring C88 RX Wildfire, Jasper, Texas",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8677,wildfires,Wildfires,2024-04-17 11:35:00+00:00,Point,-94.283295,31.044331,2024,4,17,Texas,United States,North America
EONET_8680,"SHNF C92 RX Wildfire, San Jacinto, Texas",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8680,wildfires,Wildfires,2024-04-16 09:17:00+00:00,Point,-95.1174,30.5248,2024,4,16,Texas,United States,North America
EONET_8787,"RX WINN-40-115 Wildfire, Winn, Louisiana",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8787,wildfires,Wildfires,2024-04-15 09:59:00+00:00,Point,-92.843167,32.005333,2024,4,15,Louisiana,United States,North America
EONET_8695,"Ponderosa RX Wildfire, Summit, Utah",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8695,wildfires,Wildfires,2024-04-10 14:30:00+00:00,Point,-111.124845,40.618401,2024,4,10,Utah,United States,North America
EONET_8398,"Twisted Arrow Wildfire, Benson, North Dakota","1 mile N of Hamar, ND",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8398,wildfires,Wildfires,2024-04-07 10:49:00+00:00,Point,-98.565278,47.859167,2024,4,7,North Dakota,United States,North America
EONET_8908,"Harry Hampton RCW RX Wildfire, Richland, South Carolina",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8908,wildfires,Wildfires,2024-04-05 08:45:00+00:00,Point,-81.194,33.828997,2024,4,5,South Carolina,United States,North America
EONET_8786,"RX Caney 7/8 Wildfire, Claiborne, Louisiana",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8786,wildfires,Wildfires,2024-04-04 10:28:00+00:00,Point,-92.783856,32.951069,2024,4,4,Louisiana,United States,North America
EONET_8219,"TAL Bell Spring Wildfire, Talladega, Alabama","8 miles SW of Oxford, AL",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8219,wildfires,Wildfires,2024-03-28 17:04:00+00:00,Point,-85.89,33.527833,2024,3,28,Alabama,United States,North America
EONET_8488,"Edith Gap Wildfire, Shenandoah, Virginia","4 miles NW of Luray, VA",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8488,wildfires,Wildfires,2024-03-22 19:12:00+00:00,Point,-78.508967,38.726383,2024,3,22,Virginia,United States,North America
EONET_8489,"Capon Wildfire, Rockingham, Virginia","Rockingham, Bergton, 16170 Bergton Road",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8489,wildfires,Wildfires,2024-03-22 19:11:00+00:00,Point,-78.937222,38.759444,2024,3,22,Virginia,United States,North America
EONET_8558,"Dove Hollow Wildfire, Hardy, West Virginia",1 mile northeast of mathias,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8558,wildfires,Wildfires,2024-03-22 16:56:00+00:00,Point,-78.9148,39.9111,2024,3,22,Pennsylvania,United States,North America
EONET_8490,"Waites Run Wildfire, Hardy, West Virginia","11 miles west of Strasburg, VA",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8490,wildfires,Wildfires,2024-03-21 15:36:00+00:00,Point,-78.58038,39.06605,2024,3,21,Virginia,United States,North America
EONET_8416,"Spring Run Wildfire, Grant, West Virginia",.25 MILES SOUTH OF MASONVILLE,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8416,wildfires,Wildfires,2024-03-21 14:34:00+00:00,Point,-79.082641,38.917969,2024,3,21,West Virginia,United States,North America
EONET_8404,"Grace Mountain Wildfire, Hardy, West Virginia",20 MILES EAST OF UPPERTRACT WV,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8404,wildfires,Wildfires,2024-03-21 14:06:00+00:00,Point,-79.074498,38.788318,2024,3,21,West Virginia,United States,North America
EONET_8563,"Claiborne - 2 Rock Creek Ridge Road Wildfire, Claiborne, Tennessee",End of Mountain road off of Hwy 90,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8563,wildfires,Wildfires,2024-03-20 21:35:00+00:00,Point,-83.92115,36.52673333,2024,3,20,Tennessee,United States,North America
EONET_8487,"Waterfall Mountain Wildfire, Page, Virginia","6 miles west of Luray, VA",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_8487,wildfires,Wildfires,2024-03-20 17:21:00+00:00,Point,-78.548783,38.42,2024,3,20,Virginia,United States,North America
